연도,구분,업체명,소재지,매칭_행정구역,X좌표,Y좌표,인구[명],교통량(AADT),숙박업소(관광지수),상권밀집도(비율)
2022,휴업,제일주유소,충청남도 천안시 서북구 천안대로1960 (성환읍) ,충청남도 천안시 서북구 성환읍,127.1356954,36.91380958,27903,37893,6,119.88
2022,휴업,SH주유소,경기도 양평군 양동로1568 (양동면) ,경기도 양평군 양동면,127.7438863,37.4378393,4399,5315,24,95.7
2022,휴업,조양주유소,경상북도 경주시 산업로1862 (외동읍) ,경상북도 경주시 외동읍,129.3331071,35.68028132,26055,22070,17,165.84
2022,휴업,칠서공단에너지,경상남도 함안군 삼칠로794 (칠서면) ,경상남도 함안군 칠서면,128.4868555,35.35682866,5635,55464,5,235.14
2022,휴업,지에스칼텍스(주)죽전주유소,경기도 용인시 수지구 용구대로2782 (죽전동) ,경기도 용인시 수지구 죽전2동,127.1092919,37.33421028,17588,212537,0,91.71
2022,휴업,청룡주유소,경상북도 군위군 경북대로4225 (군위읍),대구광역시 군위군 군위읍,128.5782401,36.2785895,7695,45043,7,173.36
2022,폐업,빛고을셀프주유소,광주광역시 광산구 하남대로338 (신가동) ,광주광역시 광산구 운남동,126.8304613,35.17851325,30070,101257,0,54.74
2022,휴업,한국도로공사 백양사(논산)주유소,전라남도 장성군 호남고속도로108-1 (북일면) ,전라남도 장성군 북일면,126.8072664,35.39412763,1222,4960,0,139.93
2022,휴업,구봉주유소,충청남도 청양군 대청로737 (화성면) ,충청남도 청양군 화성면,126.7512771,36.45084419,2024,7902,0,120.55
2022,휴업,하조대주유소,강원도 양양군 동해대로1685-6 (현북면) ,강원특별자치도 양양군 현북면,128.7024205,38.0336066,2558,11144,42,184.91
2022,휴업,수동매일주유소,경상남도 함양군 거함대로526 (수동면) ,경상남도 함양군 수동면,127.7841939,35.53585413,2179,31474,0,132.17
2022,휴업,해인만복주유소,경상남도 합천군 가야산로1727 (가야면) ,경상남도 합천군 가야면,128.0966387,35.79169551,3783,1097,14,120.8
2022,휴업,(주)자연에너지 국민주유소,서울특별시 동대문구 답십리로223 (답십리동) ,서울특별시 동대문구 답십리2동,127.0650266,37.5729361,26907,25582,2,96.74
2022,휴업,만세주유소,경기도 안성시 만세로498 (대덕면) ,경기도 안성시 대덕면,127.2033106,37.04998927,24173,8617,4,80.21
2022,휴업,세화주유소,경상남도 진주시 동부로545 (문산읍) ,경상남도 진주시 문산읍,128.1611703,35.16497063,8314,14175,0,137.12
2022,폐업,강원주유소,강원도 횡성군 횡성로75 (횡성읍) ,강원특별자치도 횡성군 횡성읍,127.9740517,37.46166647,20311,17480,17,152.33
2022,폐업,은월주유소,울산광역시 남구 봉월로107 (신정동) ,울산광역시 남구 신정1동,129.3059463,35.54221137,17815,20222,31,115.02
2022,휴업,지에스칼텍스(주) 오토피아주유소,인천광역시 중구 축항대로291번길10 (신흥동3가) ,인천광역시 중구 신흥동,126.6293464,37.44922471,14505,60971,11,163.32
2022,폐업,동산제일주유소,전라북도 전주시 덕진구 쪽구름3길46 (여의동2가) ,전북특별자치도 전주시 덕진구 여의동,127.0805465,35.87294909,16206,52973,1,147.23
2022,휴업,용담주유소,경상남도 창원시 마산회원구 함마대로2452 (내서읍) ,경상남도 창원시 마산회원구 내서읍,128.4906587,35.26350353,61497,40648,9,91.09
2022,휴업,화성주유소,경기도 화성시 화성로1229 (남양읍) ,경기도 화성시 남양읍,126.8178065,37.21494254,59487,28783,14,112.34
2022,휴업,충주댐주유소,충청북도 충주시 충원대로976 (목행동),충청북도 충주시 목행·용탄동,127.9167199,37.0127418,6876,2838,3,143.25
2022,휴업,지에스칼텍스(주)판도라주유소,경상남도 창원시 마산회원구 무역로163 (봉암동) ,경상남도 창원시 마산회원구 봉암동,128.6040267,35.21186732,4190,58678,0,497.37
2022,휴업,아이에스피케미칼(주) 남부산고속주유소,부산광역시 부산진구 거제대로84 (양정동) ,부산광역시 부산진구 양정2동,129.0680503,35.17610076,14018,74754,6,116.42
2022,휴업,이케이에너지(주) 예당주유소,경기도 의정부시 의정로10 (의정부동) ,경기도 의정부시 의정부2동,127.0355113,37.73371206,29606,156140,32,157.54
2022,휴업,상원주유소,강원도 화천군 다파로821 (상서면) ,강원특별자치도 화천군 상서면,127.6019363,38.18669106,3606,1906,10,123.41
2022,휴업,덕암주유소,강원도 인제군 광치령로1170 (인제읍) ,강원특별자치도 인제군 인제읍,128.1113491,38.15075203,10493,2669,22,183.74
2022,폐업,현대주유소,충청북도 단양군 남한강로590 (가곡면) ,충청북도 단양군 가곡면,128.3875273,37.03147315,1895,3936,1,170.98
2022,휴업,황금주유소,전라북도 전주시 덕진구 초포다리로176 (호성동1가) ,전북특별자치도 전주시 덕진구 호성동,127.1583729,35.87141044,18479,36484,0,93.3
2022,휴업,현대주유소,인천광역시 계양구 아나지로344 (작전동) ,인천광역시 계양구 작전1동,126.7305424,37.52528856,25700,163653,1,62.68
2022,휴업,씨제이대한통운(주)대전주유소,대전광역시 대덕구 신탄진로1 (읍내동) ,대전광역시 대덕구 회덕동,127.4243833,36.38350714,11296,98950,2,130.93
2022,휴업,웅담주유소,경기도 파주시 술이홀로1734 (법원읍) ,경기도 파주시 법원읍,126.8958562,37.91586357,10392,3375,8,141.07
2022,휴업,중앙탑주유소,충청북도 충주시 첨단산업로970 (중앙탑면) ,충청북도 충주시 중앙탑면,127.8677896,37.04788814,14227,6070,2,66.84
2022,휴업,죽산에너지,경기도 안성시 서동대로6725 (죽산면) ,경기도 안성시 죽산면,127.4032864,37.07267637,7910,3937,14,150.95
2022,폐업,프라임주유소,강원도 춘천시 영서로2400 (근화동) ,강원특별자치도 춘천시 근화동,127.7142512,37.87335271,8191,15928,37,113.05
2022,휴업,믿음가득주유소,경상남도 김해시 김해대로2541 (어방동) ,경상남도 김해시 활천동,128.9046036,35.22875093,40591,98741,46,107.02
2022,폐업,여강주유소,경기도 여주시 여양2로170 (북내면) ,경기도 여주시 북내면,127.6761338,37.31894993,4828,21400,1,165.49
2022,휴업,신산주유소,경기도 파주시 혜음로964 (광탄면) ,경기도 파주시 광탄면,126.8522792,37.76949506,13740,11318,6,237.7
2022,휴업,봉능주유소,전라남도 보성군 녹색로4129 (조성면) ,전라남도 보성군 조성면,127.2250834,34.79509795,3330,6764,4,112.61
2022,폐업,지산제일주유소,대구광역시 수성구 지산로14길63 (지산동) ,대구광역시 수성구 지산1동,128.6369412,35.82644161,19752,63177,1,109.1
2022,휴업,진영주유소,대구광역시 남구 성당로296 (대명동) ,대구광역시 남구 대명3동,128.5747779,35.85910041,11423,66579,6,154.34
2022,휴업,51주유소,울산광역시 울주군 언양로629 (언양읍) ,울산광역시 울주군 언양읍,129.1846194,35.55991596,31333,49775,11,104.14
2022,휴업,현대오일뱅크㈜직영 장호셀프주유소,서울특별시 광진구 자양로37 (자양동) ,서울특별시 광진구 자양2동,127.0858448,37.5313144,23133,25582,1,80.88
2022,폐업,화성주유소,충청북도 옥천군 남부로2787 (청성면) ,충청북도 옥천군 청성면,127.7435986,36.34842928,2196,2154,0,104.74
2022,휴업,수분주유소,전라북도 장수군 장수로1452 (장수읍) ,전북특별자치도 장수군 장수읍,127.5035322,35.58760158,6727,3993,5,156.53
2022,휴업,(주)구복주유소,경상북도 구미시 비산로3길4 (비산동) 비산로 55,,128.3555473,36.20730336,,19413,,
2022,폐업,장수로주유소,경상북도 영천시 장수로823 (화산면) ,경상북도 영천시 화산면,128.8670226,36.0167999,2903,30775,0,116.09
2022,폐업,경동주유소,경상북도 포항시 북구 새마을로357 (흥해읍) ,경상북도 포항시 북구 흥해읍,129.3267937,36.04482367,43013,21053,17,106.48
2022,폐업,유천주유소,경상북도 포항시 북구 새마을로2172 (기계면) ,경상북도 포항시 북구 기계면,129.1568779,36.09160004,4717,7284,1,119.14
2022,폐업,동일석유(주) 성신주유소,인천광역시 중구 인중로154 (사동) ,인천광역시 중구 신포동,126.626592,37.46733946,4944,60971,18,375.81
2022,폐업,지에스칼텍스(주)기와주유소,울산광역시 중구 화합로316 (반구동) ,울산광역시 중구 반구1동,129.3410468,35.55438273,16124,20222,3,78.58
2022,폐업,거창주유소,경기도 오산시 발안로1252 (벌음동) ,경기도 오산시 초평동,127.0371372,37.1385267,16544,5730,4,67.52
2022,휴업,대호만주유소,충청남도 당진시 통정3길38 (석문면) ,충청남도 당진시 석문면,126.5917719,36.97874623,8688,18186,19,156.08
2022,휴업,강변주유소,경상남도 함양군 거함대로1160 (수동면) ,경상남도 함양군 수동면,127.795822,35.59026816,2179,5834,0,132.17
2022,폐업,(주)동아석유 진접지점,경기도 남양주시 양진로929 (진접읍) ,경기도 남양주시 진접읍,127.1788025,37.70212929,96569,66533,14,96.56
2022,휴업,중앙IC주유소,경기도 동두천시 강변로814 (동두천동) ,경기도 동두천시 소요동,127.0519677,37.93843583,9606,12031,7,90.36
2022,휴업,소원주유소,충청남도 태안군 서해로678 (소원면) ,충청남도 태안군 소원면,126.1960024,36.7593993,5085,6588,55,162.24
2022,폐업,현대주유소,충청남도 당진시 대호만로96 (채운동) ,충청남도 당진시 당진2동,126.6175444,36.9029327,22455,3691,3,91.65
2022,폐업,그린주유소,대구광역시 달서구 구마로230 (송현동),대구광역시 달서구 송현2동,128.5524022,35.83532578,16644,66579,2,116.92
2022,폐업,가곡주유소,경기도 남양주시 비룡로372 (화도읍) ,경기도 남양주시 화도읍,127.306359,37.68339859,112105,21304,22,81
2022,폐업,삼미상사(주) 시흥감나무셀프주유소,경기도 시흥시 박달로151 (목감동) ,경기도 시흥시 목감동,126.8715284,37.40127589,40831,179958,1,89.78
2022,휴업,현대오일뱅크㈜직영 신철원주유소,강원도 철원군 명성로179 (갈말읍) ,강원특별자치도 철원군 갈말읍,127.3073183,38.14752548,11194,11579,15,142.49
2022,휴업,청정주유소,강원도 철원군 호국로6494 (김화읍) ,강원특별자치도 철원군 김화읍,127.4195191,38.24950726,3390,7702,0,92.63
2022,휴업,동백주유소,전라남도 여수시 돌산로2959 (돌산읍) ,전라남도 여수시 돌산읍,127.769651,34.68855552,12832,14076,158,140.43
2022,휴업,강상주유소,경기도 양평군 강남로709 (강상면) ,경기도 양평군 강상면,127.4584932,37.4957624,9613,40707,16,96.43
2022,휴업,선산농협주유소,경상북도 구미시 선산대로1432 (선산읍) ,경상북도 구미시 선산읍,128.3055807,36.24235016,13740,14968,6,121.54
2022,휴업,가산주유소,경상남도 밀양시 창밀로3055 (부북면) ,경상남도 밀양시 부북면,128.7001277,35.53253461,5252,2817,8,146.61
2022,폐업,덕포주유소,부산광역시 사상구 백양대로682 (덕포동) ,부산광역시 사상구 덕포1동,128.9889451,35.16775847,11436,134118,7,70.13
2022,폐업,원삼그린주유소,경기도 용인시 처인구 보개원삼로1852 (원삼면) ,경기도 용인시 처인구 원삼면,127.3140588,37.1581152,8488,11935,2,176.96
2022,휴업,현대오일뱅크㈜직영 호계현대셀프주유소,경기도 안양시 동안구 경수대로510 (호계동) ,경기도 안양시 동안구 호계3동,126.9585158,37.36822925,22834,149819,11,65.65
2022,폐업,한일주유소,경상북도 포항시 북구 칠성천길6 (죽도동) ,경상북도 포항시 북구 죽도동,129.3585613,36.02970488,19406,21053,43,251.16
2022,휴업,한림주유소,제주특별자치도 제주시 한림로699 (한림읍) ,제주특별자치도 제주시 한림읍,126.2645619,33.41704308,22389,7066,66,172.72
2022,폐업,약수터주유소,경기도 이천시 증신로255 (송정동) ,경기도 이천시 증포동,127.4423797,37.29429663,56466,22051,5,64.38
2022,휴업,음암주유소,충청남도 서산시 운암로340 (음암면) ,충청남도 서산시 음암면,126.5136226,36.79785618,9474,8988,8,97
2022,휴업,광신홀딩스(주)반송지점,부산광역시 해운대구 반송로936 (반송동) ,부산광역시 해운대구 반송2동,129.155694,35.23319471,21072,22984,4,65.16
2022,폐업,가원주유소,대전광역시 서구 갈마로302 (가장동) ,대전광역시 서구 가장동,127.38536,36.33014095,10789,44361,1,72.67
2022,휴업,(주)에스디에이오일 일등주유소,대전광역시 대덕구 한밭대로1145 (중리동) ,대전광역시 대덕구 중리동,127.4256663,36.35931967,18600,98950,35,145.7
2022,휴업,(주)자연에너지 국민주유소,서울특별시 동대문구 답십리로223 (답십리동) ,서울특별시 동대문구 답십리2동,127.0650266,37.5729361,26907,25582,2,96.74
2022,휴업,푸른주유소,경기도 안성시 서동대로6423 (삼죽면) ,경기도 안성시 삼죽면,127.3718345,37.06469593,5152,4913,4,141.89
2022,휴업,한옥마을주유소,전라북도 전주시 완산구 기린대로242 (서노송동) ,전북특별자치도 전주시 완산구 노송동,127.1448854,35.82813905,10805,27659,17,188.06
2022,휴업,광신석유(주)직영 교대주유소,부산광역시 동래구 여고로131 (사직동) ,부산광역시 동래구 사직3동,129.0770103,35.19938094,16564,70579,0,107.22
2022,휴업,(주)대연에너지 동신주유소,경기도 수원시 장안구 장안로260 (정자동) ,경기도 수원시 장안구 정자1동,126.9921767,37.3052728,27009,158303,6,50.8
2022,휴업,여항산주유소,경상남도 함안군 진함로799 (여항면) ,경상남도 함안군 여항면,128.4609828,35.18764212,849,3891,0,77.74
2022,휴업,화목셀프주유소,경상남도 창원시 진해구 웅천로156 (북부동) ,경상남도 창원시 진해구 웅천동,128.7471099,35.1131721,12859,14251,7,94.02
2022,휴업,현대오일뱅크(주)직영 우신주유소,경기도 안양시 동안구 엘에스로141 (호계동) ,경기도 안양시 동안구 호계1동,126.946451,37.37328419,18051,149819,1,293.67
2022,폐업,사곡주유소,경기도 화성시 기아자동차로747 (장안면) ,경기도 화성시 장안면,126.8136408,37.07239758,14819,20866,2,266.62
2022,휴업,제일주유소,충청남도 부여군 삼충로372 (부여읍) ,충청남도 부여군 부여읍,126.9561976,36.31530061,18159,7506,31,186.08
2022,휴업,감성충만셀프,충청남도 천안시 동남구 쌍용대로175 (봉명동) ,충청남도 천안시 동남구 봉명동,127.1337738,36.81312878,18175,54979,12,91.55
2022,휴업,삼성주유소,경상남도 함안군 함마대로2316 (산인면) ,경상남도 함안군 산인면,128.4771274,35.26548,2618,20155,10,243.32
2022,휴업,경기제일주유소,경기도 용인시 처인구 경기동로634 (이동읍) ,경기도 용인시 처인구 이동읍,127.1917711,37.1418511,21215,18256,6,167.85
2022,휴업,수산주유소,강원도 홍천군 한서로754 (서면) ,강원특별자치도 홍천군 서면,127.6063609,37.68505089,3511,2124,104,263.17
2022,휴업,천일주유소,경상북도 영천시 금송로736 (청통면) ,경상북도 영천시 청통면,128.822165,35.97067625,3980,7929,11,197.99
2022,휴업,제일주유소,경상북도 군위군 동부로1042 (의흥면) ,대구광역시 군위군 의흥면,128.7186365,36.17296478,2142,2361,2,115.31
2022,휴업,세촌 새동평주유소,경상북도 의성군 경북대로6801 (단촌면) ,경상북도 의성군 단촌면,128.6748991,36.43608756,1799,11462,0,103.95
2022,휴업,솔밭주유소,경상남도 함양군 거함대로1133 (수동면) ,경상남도 함양군 수동면,127.7927354,35.58839125,2179,5834,0,132.17
2022,휴업,무등주유소,광주광역시 북구 무등로142 (신안동) ,광주광역시 북구 신안동,126.8992218,35.16660167,12894,134317,41,169.77
2022,휴업,현대오일뱅크(주)직영 희망등대주유소,전라북도 군산시 번영로202 (조촌동) ,전북특별자치도 군산시 조촌동,126.7392819,35.96225139,27410,13290,31,96.46
2022,휴업,남원축협 주유소,전라북도 남원시 요천로1278 (조산동) ,전북특별자치도 남원시 금동,127.3633514,35.39628901,5965,1652,5,162.45
2022,폐업,지에스칼텍스(주) 부성주유소,경상남도 양산시 양산대로1024 (북정동) ,경상남도 양산시 삼성동,129.0415289,35.36163777,22461,17527,1,126.35
2022,휴업,보광주유소,강원도 평창군 태기로367 (봉평면),강원특별자치도 평창군 봉평면,128.3431436,37.57261025,5460,5790,67,213.55
2022,폐업,(주)해피그린주유소,강원도 원주시 북원로2563 (우산동) ,강원특별자치도 원주시 우산동,127.9422878,37.37313967,15476,27272,14,101.45
2022,휴업,OK주유소,충청남도 논산시 동안로961 (연무읍) ,충청남도 논산시 연무읍,127.1101621,36.13111026,13294,17620,23,130.51
2022,폐업,일광주유소,전라북도 김제시 봉황로1294 (황산동) ,전북특별자치도 김제시 신풍동,126.9184998,35.78257323,12961,1472,1,97.14
2022,휴업,광신석유(주) 양덕주유소,경상남도 창원시 마산회원구 삼호로119 (양덕동) ,경상남도 창원시 마산회원구 양덕2동,128.5789972,35.22496865,29671,58678,9,65.65
2022,휴업,고현주유소,경상남도 남해군 남해대로3486 (고현면) ,경상남도 남해군 고현면,127.8772634,34.89239424,3153,7399,0,104.03
2023,폐업,동해삼거리주유소,강원도 동해시 동해대로4772 (단봉동) ,강원특별자치도 동해시 북평동,129.1203364,37.4767796,13192,18324,17,109.61
2023,휴업,영월현대주유소,강원도 영월군 서강로628 (한반도면) ,강원특별자치도 영월군 한반도면,128.3159202,37.23813674,2589,3477,5,133.26
2023,휴업,마대주유소,경상남도 창원시 마산회원구 함마대로2506 (내서읍) ,경상남도 창원시 마산회원구 내서읍,128.4963731,35.2624197,61497,40648,9,91.09
2023,휴업,광신직영(호원셀프),경상남도 창원시 마산회원구 호원로141 (내서읍) ,경상남도 창원시 마산회원구 내서읍,128.5250591,35.24705926,61497,66857,9,91.09
2023,휴업,계명주유소,대전광역시 유성구 현충원로492 (장대동) ,대전광역시 유성구 온천2동,127.32573,36.3592698,54074,75255,5,87.75
2023,휴업,맘모스주유소,대전광역시 대덕구 동서대로1756 (비래동) ,대전광역시 대덕구 비래동,127.4433045,36.35242354,15278,98950,2,88.82
2023,휴업,삼융주유소,서울특별시 은평구 수색로299 (수색동) ,서울특별시 은평구 수색동,126.8910846,37.58398362,19367,196415,6,38.98
2023,폐업,(주)대연에너지 동신주유소,경기도 수원시 장안구 장안로260 (정자동) ,경기도 수원시 장안구 정자1동,126.9921767,37.3052728,27009,158303,6,50.8
2023,휴업,이연주유소,경기도 파주시 자유로4120 (탄현면) ,경기도 파주시 탄현면,126.7377443,37.84182414,14484,22849,48,285
2023,휴업,돌꼭지주유소,전라북도 완주군 이서남로361-20 (이서면) ,전북특별자치도 완주군 이서면,127.0333242,35.82360124,14554,16452,13,128.56
2023,휴업,오성주유소,강원도 영월군 주천로84번길30 (주천면) ,강원특별자치도 영월군 주천면,128.269171,37.26957436,3591,3109,6,151.49
2023,휴업,보광주유소,강원도 평창군 태기로367 (봉평면),강원특별자치도 평창군 봉평면,128.3431436,37.57261025,5460,5790,67,213.55
2023,휴업,우방주유소,강원도 철원군 태봉로2085 (동송읍) ,강원특별자치도 철원군 동송읍,127.2631567,38.19867245,13641,9085,29,143.61
2023,휴업,대박주유소,경기도 포천시 포천로1066 (군내면) ,경기도 포천시 군내면,127.2016936,37.86070466,9466,40502,1,238.12
2023,휴업,삼거리주유소,경상북도 안동시 경북대로7358 (일직면) ,경상북도 안동시 일직면,128.6611168,36.47548147,2413,12558,1,122.67
2023,휴업,창성주유소,제주특별자치도 제주시 노형로315 (노형동) ,제주특별자치도 제주시 노형동,126.470967,33.48010402,57043,54135,46,124.47
2023,폐업,지에스칼텍스(주)조양주유소,충청남도 홍성군 내포로46 (홍성읍) ,충청남도 홍성군 홍성읍,126.6632115,36.59908576,37640,10780,30,152.42
2023,폐업,화성허브주유소,경기도 화성시 화성로1166 (남양읍) ,경기도 화성시 남양읍,126.8132779,37.21096827,59487,16675,14,112.34
2023,폐업,씨앤에스유통(주) 탄현주유소,경기도 고양시 일산서구 일청로143 (탄현동) ,경기도 고양시 일산서구 탄현2동,126.7776816,37.69593789,18478,48624,0,40.48
2023,휴업,천지주유소,경상북도 안동시 길안청송로342 (길안면) ,경상북도 안동시 길안면,128.9248619,36.45657778,2446,992,1,114.47
2023,휴업,대명주유소,경상북도 경산시 경청로623 (남천면) ,경상북도 경산시 남천면,128.7192156,35.77061291,2903,20197,2,215.98
2023,폐업,신기주유소,경상북도 청송군 청송로5732 (파천면) ,경상북도 청송군 파천면,129.0245903,36.47313959,1589,5718,0,89.99
2023,폐업,중도석유(주)산성주유소,대전광역시 중구 대둔산로406 (산성동) ,대전광역시 중구 산성동,127.3868887,36.30539497,25634,44361,8,127.1
2023,휴업,성원주유소,충청남도 아산시 아산호로772 (영인면) ,충청남도 아산시 영인면,126.9885255,36.91292456,6025,32225,2,181.74
2023,휴업,은혜주유소,전라남도 무안군 무안로332 (무안읍) ,전라남도 무안군 무안읍,126.4662476,34.97680669,12109,19175,10,147.49
2023,폐업,(주)일오삼주유소153,경기도 용인시 기흥구 공세로64 (고매동) ,경기도 용인시 기흥구 기흥동,127.1082489,37.23060058,20648,213581,7,172.03
2023,휴업,SK에너지(주) 군산주유소,전라북도 군산시 중앙로111 (중앙로2가) ,전북특별자치도 군산시 중앙동,126.716627,35.98342782,3990,16140,8,256.89
2023,휴업,부강제일주유소,세종특별자치시 청연로137 (부강면) ,세종특별자치시 세종시 부강면,127.3600614,36.53252519,6144,43679,11,205.57
2023,폐업,우리주유소,경기도 시흥시 계수로104 (계수동) ,경기도 시흥시 대야동,126.8106964,37.44949321,42331,159382,2,128.04
2023,폐업,지에스칼텍스(주)내동주유소,대전광역시 서구 대덕대로24 (내동) ,대전광역시 서구 내동,127.3730835,36.33573615,22588,44361,0,60.87
2023,휴업,비에스에너지(주) 덕암IC주유소,경상남도 김해시 서부로1637번길316 (주촌면) ,경상남도 김해시 주촌면,128.8201894,35.25643442,21119,63828,2,202.8
2023,폐업,한국광유(주) 대송주유소,경상북도 포항시 남구 철강로254 (대송면) ,경상북도 포항시 남구 대송면,129.3682983,35.98287674,3419,46707,0,348.05
2023,휴업,고려산주유소,인천광역시 강화군 강화대로687 (송해면) ,인천광역시 강화군 송해면,126.4657342,37.7617612,3194,9407,2,83.59
2023,휴업,덕암주유소,강원도 인제군 광치령로1170 (인제읍) ,강원특별자치도 인제군 인제읍,128.1113491,38.15075203,10493,2669,22,183.74
2023,휴업,신풍주유소,경상남도 거제시 거제대로4517 (수월동) ,경상남도 거제시 수양동,128.6415316,34.89495047,21965,33110,0,59.5
2023,휴업,오성주유소,경상북도 구미시 구미중앙로352-48 (신평동) ,경상북도 구미시 신평1동,128.3613864,36.11574627,4620,81863,2,220.13
2023,휴업,청천주유소,경상북도 경산시 대경로77 (하양읍) ,경상북도 경산시 하양읍,128.7627802,35.87892647,37880,72253,9,81.76
2023,휴업,인싸주유소,경상북도 군위군 치산효령로824,대구광역시 군위군 산성면,128.7096146,36.07345701,1123,3044,0,145.15
2023,휴업,장터주유소,대전광역시 대덕구 아리랑로152 (읍내동) ,대전광역시 대덕구 회덕동,127.4208263,36.37283063,11296,98950,2,130.93
2023,휴업,통일주유소,경기도 남양주시 경춘로2681 (화도읍) ,경기도 남양주시 화도읍,127.3739496,37.67200714,112105,33725,22,81
2023,폐업,지에스칼텍스(주)원내동주유소,대전광역시 유성구 유성대로6 (원내동) ,대전광역시 유성구 진잠동,127.3234014,36.29961126,25029,48062,2,124.14
2023,폐업,신성주유소,충청남도 당진시 남부로811 (순성면) ,충청남도 당진시 순성면,126.6831717,36.85883508,5184,81506,1,119.98
2023,폐업,삼릉주유소,경기도 고양시 덕양구 원당로367 (원당동) ,경기도 고양시 덕양구 원신동,126.8496117,37.6811783,22387,100822,0,74.64
2023,휴업,용인센트럴모비지주유소,경기도 용인시 처인구 중부대로1429 (김량장동) ,경기도 용인시 처인구 중앙동,127.2030449,37.23325592,28600,71471,38,128.43
2023,휴업,내원사주유소,경상남도 양산시 용연로101 (하북면) ,경상남도 양산시 하북면,129.0742894,35.44804566,7794,17206,28,163.84
2023,폐업,광주화정셀프주유소,광주광역시 서구 화운로180 (화정동) ,광주광역시 서구 화정1동,126.8771069,35.15502032,15641,134317,10,115.08
2023,휴업,사인정주유소,전라남도 장흥군 진흥로921 (장흥읍) ,전라남도 장흥군 장흥읍,126.8751766,34.65477935,13875,7355,18,188.97
2023,폐업,부원주유소,경상남도 양산시 원동로616 (원동면) ,경상남도 양산시 원동면,128.9767078,35.34678673,2984,25436,9,175.6
2023,휴업,문장주유소,전라남도 함평군 밀재로1297 (해보면) ,전라남도 함평군 해보면,126.6053325,35.18082856,2667,17631,3,293.21
2023,휴업,하이츠제2주유소,충청남도 서산시 충의로1869 (대산읍) ,충청남도 서산시 대산읍,126.4384627,36.9327916,12903,18398,31,146.32
2023,휴업,남일주유소,경상남도 사천시 남일로214 (향촌동) ,경상남도 사천시 향촌동,128.0995966,34.93013145,7130,8025,2,98.04
2023,휴업,싼10주유소,전라북도 익산시 서동로197 (금강동) ,전북특별자치도 익산시 동산동,126.9718613,35.93855336,21064,9821,2,78.19
2023,휴업,행복한주유소,경기도 포천시 호국로2454 (신북면) ,경기도 포천시 신북면,127.2478264,37.96402952,13052,31959,12,120.44
2023,휴업,굿써비스주유소,경기도 남양주시 경춘북로766 (진건읍) ,경기도 남양주시 진건읍,127.1681353,37.64951582,20793,20642,2,209.01
2023,휴업,쓰리고주유소,전라남도 함평군 벽류길10 (대동면) ,전라남도 함평군 대동면,126.4921513,35.11555101,2724,3561,2,114.9
2023,폐업,신사7주유소,경기도 남양주시 경춘북로683 (진건읍) ,경기도 남양주시 진건읍,127.1590955,37.65058967,20793,20642,2,209.01
2023,폐업,지에스칼텍스(주) 대양주유소,대전광역시 중구 우암로4 (선화동) ,대전광역시 중구 은행선화동,127.4203868,36.33370347,13975,98950,41,275.42
2023,휴업,(주)자연에너지 국민주유소,서울특별시 동대문구 답십리로223 (답십리동) ,서울특별시 동대문구 답십리2동,127.0650266,37.5729361,26907,25582,2,96.74
2023,폐업,현대오일뱅크(주)직영 우신주유소,경기도 안양시 동안구 엘에스로141 (호계동) ,경기도 안양시 동안구 호계1동,126.946451,37.37328419,18051,149819,1,293.67
2023,휴업,약수주유소,경상북도 김천시 문당길109 (문당동) ,경상북도 김천시 대신동,128.0915759,36.14181475,26548,4742,6,89.5
2023,폐업,동서울주유소,서울특별시 광진구 강변역로10 (구의동) ,서울특별시 광진구 구의3동,127.0912544,37.53761569,26757,25582,3,121.87
2023,휴업,북창원주유소,경상남도 창원시 의창구 천주로823 (북면) ,경상남도 창원시 의창구 북면,128.6017813,35.3268569,42454,32858,32,79.12
2023,휴업,정읍아이씨주유소,전라북도 정읍시 벚꽃로118 (농소동) ,전북특별자치도 정읍시 농소동,126.8372638,35.57783616,3714,42642,1,243.67
2023,폐업,지에스칼텍스(주)청주톨게이트주유소,충청북도 청주시 흥덕구 가로수로1075 (비하동) ,충청북도 청주시 흥덕구 강서1동,127.4158476,36.62667685,30676,70487,9,116.77
2023,휴업,(주)범화 오창(하남)주유소,충청북도 청주시 청원구 중부고속도로22 (오창읍) ,충청북도 청주시 청원구 오창읍,127.4824218,36.75729508,68963,13673,35,97.66
2023,휴업,삼성주유소,경상북도 포항시 남구 서동로144 (송도동) ,경상북도 포항시 남구 송도동,129.3735323,36.03954993,11715,21053,7,90.4
2023,휴업,학동주유소,전라남도 함평군 체암로1334 (나산면) ,전라남도 함평군 나산면,126.6244938,35.13500971,2582,1991,0,100.31
2023,휴업,내판주유소,세종특별자치시 청연로639 (연동면) ,세종특별자치시 세종시 연동면,127.3226185,36.56093607,2878,4590,3,184.85
2023,휴업,남하주유소,경상북도 경산시 대경로173 (하양읍) ,경상북도 경산시 하양읍,128.7721987,35.88324463,37880,31228,9,81.76
2023,휴업,명품주유소,전라북도 정읍시 영원로405 (고부면) ,전북특별자치도 정읍시 고부면,126.7788373,35.59862602,2552,7411,1,158.7
2023,휴업,진원주유소,전라남도 장성군 노사로485 (진원면) ,전라남도 장성군 진원면,126.8320327,35.27360511,3291,3134,0,137.65
2023,휴업,㈜서울에너지,인천광역시 부평구 경원대로1049 (십정동) ,인천광역시 부평구 십정1동,126.6923662,37.47628902,24716,145280,1,62.27
